Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code
Neutral,Neutral or Mixed Feelings,T,Crime Waste Higher DUI,15-24,Female,L5B
Neutral,Neutral or Mixed Feelings,F,"Revenues are a positive, however being from Windsor, I saw how the promised spin-off business for surrounding merchants never materialized  ",45-54,Male,m5r
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Male,m5v
Neutral,Neutral or Mixed Feelings,F,Location of casino Support budgeted into problematic behaviour escalating due to casino ,,,
Neutral,Neutral or Mixed Feelings,F,"Details are vague or not heavily publicized (ie I'm unaware) - location, revenue projections, number of jobs Implications on areas with casinos that would close as a result of ",25-34,Male,
Neutral,Neutral or Mixed Feelings,F,Casino will help keep jobs at Woodbine. Casinos location is important. I don't support one downtown but would support one at Woodbine. Casino has the potential to generate new jobs.,25-34,Male,L1N
Neutral,Neutral or Mixed Feelings,T,Casino is a good service for money but it is not good for young and poor people  ,,,
Neutral,Neutral or Mixed Feelings,F,Cost of increased social services versus incremental revenue  ,25-34,Male,M4C
Neutral,Neutral or Mixed Feelings,F,Jobs but will increase CRIME  ,65 or older,Male,M1B
Neutral,Neutral or Mixed Feelings,F,Not convinced the city will net enough money to make up for the expenses and social cost  ,55-64,Female,M4J
Neutral,Neutral or Mixed Feelings,F,Only if there is a way to continue to support the horse racing industry with a portion of the proceeds from the casino  ,,,
Neutral,Neutral or Mixed Feelings,F,Cheapens the City's Image Brings potential crime and problems downtown Money could be used for subway expansion which would be beneficial,25-34,Male,M5A
Neutral,Neutral or Mixed Feelings,F,it will bring scum to toronto people will waste even more money on unnecessary gambling ,25-34,Female,m5b
Neutral,Neutral or Mixed Feelings,F,My feelings depend on the location Casinos can be harmful to individuals and to neighbouring business Many Torontonians and visitors gamble outside the city so perhaps we should keep the revenue inside,45-54,Male,M5A
Neutral,Neutral or Mixed Feelings,F,"Crime Poverty (preys on poor people) However, revenue to city",35-44,Female,M4M
Neutral,Neutral or Mixed Feelings,F,revenue City image traffic issues idf Downtown,Prefer not to disclose,Prefer not to disclose,M5R
Neutral,Neutral or Mixed Feelings,F,"A casino set up on the waterfront should only be allowed if ALL profits go towards cleaning the lake. If a casino is set up on the waterfront and ALL profits do not go to cleaning the lake, then it is bad planning. This is an opportunity for you to actually create an infrastructure that could clean Lake Ontario and create tourism.",Prefer not to disclose,Prefer not to disclose,m6h
Neutral,Neutral or Mixed Feelings,T,something you politicians get reliant apon and then it becomes a dark side to this clean image city. social problems. traffic just to name three.,,,
Neutral,Neutral or Mixed Feelings,F,"it will likely be an ugly facility I'd rather ""those people"" go somewhere else I'm liable to wast a hundred bucks or so of my own money during a moment of my own weakness",45-54,Male,K8V
Neutral,Neutral or Mixed Feelings,F,  ,45-54,Male,M2R
Neutral,Neutral or Mixed Feelings,F,Don't have enough information on the real pro's and con's.   Definitely do not want it on the waterfront.  ,45-54,Female,M4M
Neutral,Neutral or Mixed Feelings,F,"Most major cities in the World have Casino's Toronto needn't be an exception. Having said that, it is not an issue that will affect me personally ",,,
Neutral,Neutral or Mixed Feelings,F,"I don't go to casino, have nothing against it  ",35-44,Male,M6G
Neutral,Neutral or Mixed Feelings,F,I see the benefits from tax revenue I see a side of potential negatives in terms of ethics I potentially see a disruption of local environment catering towards gaming and gambling,35-44,Transgendered,
Neutral,Neutral or Mixed Feelings,F,Location Revenues Impact on residents,Prefer not to disclose,Prefer not to disclose,M5V
Neutral,Neutral or Mixed Feelings,F,"Depending on where it is located, it could affect traffic It could add a criminal element around that area On the positive side, it could bring in more big name entertainers/shows to the city",55-64,Female,M9R
Neutral,Neutral or Mixed Feelings,F,Brings good money but will cause more traffic Putting it on Exhibition Grounds is a stupid idea ,25-34,,
Neutral,Neutral or Mixed Feelings,F,I support a casino but am concerned about how this would affect the CNE - an important Toronto event.  ,35-44,Female,M3H
Neutral,Neutral or Mixed Feelings,F,"I'm concerned a landmark and family tradition, the CNE, will be eliminated or moved.  A disapointment to say the least for many people and not good for Toronto.  Please consider what happened in Ottawa when they moved/eliminated their exhibiton.  ",,Female,M4R
Neutral,Neutral or Mixed Feelings,F,bring some income take money from addicts not good ,35-44,Male,M2N
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Female,M6H
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Female,M4K
Neutral,Neutral or Mixed Feelings,F,because I wouldnt want to see it at the CNE because there are enough gambling places to man people with gambling problems not enough help,25-34,Female,N1R
Neutral,Neutral or Mixed Feelings,F,It will not boost tourism to have just 1 casino  ,,,L0B
Neutral,Neutral or Mixed Feelings,F,"It depends entirely on the final location selected I think the downtown core is not a good idea, but the outskirts (even Exhibition grounds, donlands or Woodbine) are great When I hear Toronto I think of the downtown core where I live, not necessarily the surrounding GTA...",25-34,Male,M5V
Neutral,Neutral or Mixed Feelings,T,  ,15-24,Male,m6a
Neutral,Neutral or Mixed Feelings,F,I'm unsure of the long term costs to a city in having a casino. I understand the employment and tourism benefits and I'm for those. I'm not a huge fan of gambling in general.,35-44,Male,M5A
Neutral,Neutral or Mixed Feelings,F,I am not sure if I believe the economic analysis of the benefits of Toronto I am not sure the opposition has enough concrete evidence either ,25-34,Female,M4N
Neutral,Neutral or Mixed Feelings,F,don't really care where would it go ,15-24,Prefer not to disclose,L5N
Neutral,Neutral or Mixed Feelings,T,"This would jeopardize the annual family event if Exhibition Place was picked,  The CNE cannot leave . It would cause more gambling addictions. ",,,
Neutral,Neutral or Mixed Feelings,F,unsure of revenues versus social costs  ,55-64,Male,M6M
Neutral,Neutral or Mixed Feelings,F,"Many positives, many negatives.  ",,,
Neutral,Neutral or Mixed Feelings,T,I am in favour of putting a casino at woodbine as the facilty already exists and the land is available. It would also help boost the acing industry at woodbine  ,,,
Neutral,Neutral or Mixed Feelings,F,Location - I oppose the currently proposed waterfront and downtown locations  ,45-54,Male,M4J
Neutral,Neutral or Mixed Feelings,F,fun and exciting promotes bad habits ,25-34,Male,l4c
Neutral,Neutral or Mixed Feelings,F,"Please do not sacrifice the Canadian National Exhibition (CNE) in favour of a standalone casino or integrated entertainment complex.  The CNE is a well-honoured tradition, and I would really hate to this timeless attraction go.  ",,,
Neutral,Neutral or Mixed Feelings,F,PROVIDES JOBS AND REVENUE BUT WORRIED ABOUT GAMBLING ADDICTIONS AND EASE OF ACCESS ,45-54,Female,m5j
Neutral,Neutral or Mixed Feelings,F,Will the casino in any way impact Marilyn Bell Park?  ,,,
Neutral,Neutral or Mixed Feelings,F,"I haven't hears any good reason, other than what I state below, to encourage it. I haven't hears any good reason, other than what I state below, to deny it. ",Prefer not to disclose,Male,M1E
Neutral,Neutral or Mixed Feelings,F,"I'm not convinced that as much revenue will be generated as proponents say I'm skeptical about the number of jobs that proponents insist will be created I'm concerned about what will happen to established restaurants, hotels and theatres in Toronto once a casino is established",55-64,Female,M9V
Neutral,Neutral or Mixed Feelings,F,"There is already a lot of gambling problems in my family.  but im not really sure a casino would make a difference since there is already so many other ways to gamble right now (bingo, pro-line, etc..)  ",25-34,Female,m4a
Neutral,Neutral or Mixed Feelings,F,I think having casinos dotted around Ontario gives opportunities for those who like to go to Las Vegas to have a place nearby to go to. Toronto has a lot of tourism that this could be another way to make extra tourism dollars. ,35-44,Female,L7T
Neutral,Neutral or Mixed Feelings,F,A casino is not necessary to build a great city A casino may work if located at Woodbine; far enough from most residents but within close vicinity ,45-54,Male,m8x
Neutral,Neutral or Mixed Feelings,F,"I don't support a downtown location, or the waterfront.  ",55-64,Male,M9C
Neutral,Neutral or Mixed Feelings,F,"There will proably be extra money gererated for the city from more tourism I don't want to loose the CNE I don't gamble, but might go see other entertainment at a casino.",,,
Neutral,Neutral or Mixed Feelings,F,"if it's a source of funding for the city, sure not if it's just going to enrich some private corporation ",35-44,Male,L3T
Neutral,Neutral or Mixed Feelings,F,  ,65 or older,Male,m6h
Neutral,Neutral or Mixed Feelings,F,Encouraged gambling institutes may breed gambling problems Attracts tourists GRID LOCK- Toronto has a large enough problem with road/transportation infrastructure; having the casino downtown will further add to this problem,15-24,Female,M1E
Neutral,Neutral or Mixed Feelings,F,fit with current landscape and culture of toronto downtown area  ,,,
Neutral,Neutral or Mixed Feelings,F,Don't care  ,,,
Neutral,Neutral or Mixed Feelings,F,congestion in downtown i dont want this facility in portlands i dont want family-use waterfront land in CNE area taken by this adult facility,45-54,Male,m6k
Neutral,Neutral or Mixed Feelings,F,I'd like a casino closer I's too congested in Toronto and the GTA for a casino I'd prefer just outside Toronto rather than downtown,45-54,Female,M1C
Neutral,Neutral or Mixed Feelings,T,"A casino simply takes money from those who need it the most, and gives it to the city as revenue. Whether it is tourists from other parts of Ontario, Canada, or abroad, it is not the right way to raise money. It is immoral Downtown toronto is already dominated by massive glass skyscrappers. The more we tear down older buildings to make way for these modern monstrosities in the name of progress, we lose the real value of a beautiful city that people actually want to live in and visit.",25-34,Male,M5A
Neutral,Neutral or Mixed Feelings,F,we already have casinos at woodbine and niagara falls no place to put it in the downtown core the money could be spent on better things (such as fixing the Gardiner Expressway,25-34,Female,L4Y
Neutral,Neutral or Mixed Feelings,F,We already have a casino in Etobicoke. What will happen to Rama and Niagara? I'm not sure we should be promoting more gambling.,55-64,Female,M8V
Neutral,Neutral or Mixed Feelings,F,"I depends on the location of the Casino expansion. I'm in favor, if located at Woodbine and opposed to the other locations.  ",15-24,Male,N0B
Neutral,Neutral or Mixed Feelings,F,"Uncertain how it would effect young adults (like myself and my friends) as gambling can be addicting Would attract people from outside of Toronto - hotels, parking? ",15-24,Female,m4s
Neutral,Neutral or Mixed Feelings,F,Jobs / Economics Appropriate neighbourhood Social well being,25-34,Male,M6K
Neutral,Neutral or Mixed Feelings,T,"Depends on where it will be--don't think a big casino in our downtown core is a good fit. Also, can it be LEED Gold certified? I have mixed feelings about gambling in general. I live in a neighbourhood with a couple of strip clubs, and I don't like those either. I see them as related. If there would be some way for the casino to DIRECTLY assist people living in Toronto, without otherwise affecting social services, I would see the casino as potentially helpful.",35-44,Female,M6H
Neutral,Neutral or Mixed Feelings,F,Public safety Gambling addiction Effect on the economy,55-64,Male,
Neutral,Neutral or Mixed Feelings,F,not that much importart  ,,Female,M4Y
Neutral,Neutral or Mixed Feelings,F,job creation theft open prostitution,35-44,Male,m53
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,F,"Increased income for the city would be extremely valuable But the extra social costs (addiction, crime) may be high as well ",25-34,Male,M5A
Neutral,Neutral or Mixed Feelings,F,"A downtown location would be a negative, but another location, perhaps near Woodbine Racetrack, would be positive.  ",65 or older,Male,M4X
Neutral,Neutral or Mixed Feelings,F,Gambling is bad More revenue for the City More entertainment in the City,,,
Neutral,Neutral or Mixed Feelings,F,I don't care if we have casino or not I do care if 3rd parties are profitting from what should be revenues for the city I don't want it to replace any existing facilities in the core or snarl transit,,,
Neutral,Neutral or Mixed Feelings,F,CONCERNS ABOUT THE SOCIAL PROBLEMS IT MAY CREATE: ATTRACT AND ENCOURAGE PEOPLE WHO CAN ILL AFFORD TO GAMBLE IS IT THE OTPIMAL USE OF CITY LAND?  WILL THE CITY REALLY GET GOOD REVENUES FROM SUCH AN ATTRACTION WILL IT BE MANAGED PORPERLY:  ARE WE TALKING ABOUT A CASINO WITH THE CLASS OF OF THE ONE IN MONTE CARLO OR,55-64,Male,M5E
Neutral,Neutral or Mixed Feelings,F,"I would personally love to go to the casino, but I am concerned about the repercussions that most people don't fully understand (gambling issues, 'party tourism' overshadowing small local business, change of Toronto's image)  ",25-34,Female,m5r
Neutral,Neutral or Mixed Feelings,F,Casino downtown is a bad idea Casinos in other proposed locations is a good idea ,,,
Neutral,Neutral or Mixed Feelings,F,Will not be visiting the casino if it were built. Would prefer money to be directed toward the arts or education. But I agree that the casino could bring in more money for the city to be directed toward the arts or education.,15-24,Female,M5T
Neutral,Neutral or Mixed Feelings,F,Dont want it on the waterfront Added congestion to downtown core ,35-44,Male,M3l
Neutral,Neutral or Mixed Feelings,F,I have traveled parts of the world and the thought of a casino never crossed my mind in chosing a destination.  ,65 or older,Male,M9C
Neutral,Neutral or Mixed Feelings,F,"I think that having a casino would be great as a tourist attraction if placed in the right spot On the other hand gambling if out of hand can lead to bankruptcy suicide depression divorce and many other problems It would generate lots of jobs, and money would stay here in ontario",35-44,Female,l6p
Neutral,Neutral or Mixed Feelings,F,more employment opportunities for people not at the CNE..... addictions such as drinking and gambling,45-54,Female,
Neutral,Neutral or Mixed Feelings,F,"concern that the facility will be too large. too much parking, not enough transit restaurants in the casino will be all chains instead of independant",15-24,Male,
Neutral,Neutral or Mixed Feelings,F,not interested in the spread of new gambling sites Woodbine has invested heavily in its business past 15 years Woodbine has been an good corporate citizen whose efforts should not be compromised by more sites,45-54,Male,
Neutral,Neutral or Mixed Feelings,F,Can bring jobs and an interesting night life to the city Gambling is a disease and can destroy families and children. ,25-34,Female,M4L
Neutral,Neutral or Mixed Feelings,F,using ex grounds that will interfer with the CNE & space it badly needs Ensuring that the CNE doesn't suffer if placed on the Ex grounds. ,25-34,Female,
Neutral,Neutral or Mixed Feelings,F,support the job and economic boost it would provide to the city don't want local businesses to suffer if tourist/entertainment dollars stay siloed within the casino want the CNE to survive and thrive,25-34,Female,M5V
Neutral,Neutral or Mixed Feelings,F,Don't visit casinos Wouldn't mind a Rama-like entertainment complex Stay away from the CNE grounds - care more about that place than a casino,35-44,Female,M2R
Neutral,Neutral or Mixed Feelings,F,Uninterested  ,25-34,Female,M1r
Neutral,Neutral or Mixed Feelings,F,Positive economic benefit Social cost (e.g. addiction) ,25-34,Male,M5T
Neutral,Neutral or Mixed Feelings,F,Concerned that the casino would be put in a bad place ie downtown  ,55-64,Female,M4c
Neutral,Neutral or Mixed Feelings,F,i would like to see toronto have more attractons to draw tourism i don't want to divert spending from local businesses ,35-44,Female,m4j
Neutral,Neutral or Mixed Feelings,F,Traffic issues Promotes gambling problems Taking over CNE grounds,25-34,Male,M5C
Neutral,Neutral or Mixed Feelings,F,  ,45-54,Female,M5R
Neutral,Neutral or Mixed Feelings,F,I think the jobs will be good I don't know that it will bring in as much money as they claim Gambling is not my favourite thing to do,45-54,Female,M4K
Neutral,Neutral or Mixed Feelings,F,"I want a new Casino, but certainly NOT at the cost of the CNE I understand spacing is limited, which is why unless you can find an acceptable lot for one, that doesnt defile our urban attractions ",15-24,Male,M3H
Neutral,Neutral or Mixed Feelings,F,I don't wan t ruin the CNE. I feel there is harm to society. I won't use it.,55-64,Female,M4C
Neutral,Neutral or Mixed Feelings,F,"we have allowed the OMB to inflict all kinds of density on our core with no provision for transit, roads or other infrastructure; I would like to see this pay for some of the missing build not confident that our weakest citizens will withstand overspending in such a venue organized and other crime may follow",45-54,Prefer not to disclose,M1L
Neutral,Neutral or Mixed Feelings,F,  ,35-44,Female,M5A
Neutral,Neutral or Mixed Feelings,F,"Tax revenue could go towards bringing transit out of the 10th century Depends where it is located Negotiate hard with the casino operators for revenue....they don't buy it, fine......",35-44,Male,M6G
Neutral,Neutral or Mixed Feelings,F,on the one hand its a revenue source and will attract more tourism on the other hand it will encourage addiction ,25-34,Female,M5B
Neutral,Neutral or Mixed Feelings,F,Whether I am in favour depends entirely on location and execution of the casino  ,25-34,Female,M6h
Neutral,Neutral or Mixed Feelings,F,Addiction It could attract undesirable people to the area ,55-64,Female,
Neutral,Neutral or Mixed Feelings,F,traffic issues damage to other business crime and other csocial issues,45-54,Male,k0k
Neutral,Neutral or Mixed Feelings,F,It will enhance the travel and tourism industry It will draw on addition conventions Concerned about the location and the impact on crime,55-64,Female,M6J
Neutral,Neutral or Mixed Feelings,F,"I can go to Niagara, Woodbine, Rama, Seneca (USA) whenever I want to visit a casino  ",,Female,M9W
Neutral,Neutral or Mixed Feelings,F,  ,Prefer not to disclose,Prefer not to disclose,
Neutral,Neutral or Mixed Feelings,F,depends where the casino is located and what is displaces  ,55-64,,
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Female,m3c
Neutral,Neutral or Mixed Feelings,F,"I'm not opposed to a casino, if it is the right location. Woodbine is the only location I would support. Not downtown.  ",35-44,Male,M5B
Neutral,Neutral or Mixed Feelings,F,"Pro - opportunity to increase tourism and conventions Cons - impact on city infrastructure including traffic, parking, water, sewers. Toronto appears to not hold developers accountable (that make them pay for) the costs associated with higher density.",55-64,Female,M6S
Neutral,Neutral or Mixed Feelings,F,There are both pros and cons for having a gambling institution in the city.  ,,,
Neutral,Neutral or Mixed Feelings,F,"It all depends on the location, as well as the design (e.g. how well it ""fits"" with planning priorities, streetscapes, etc.)  ",25-34,Female,M6R
Neutral,Neutral or Mixed Feelings,F,Casinos seem to work well in other cities  ,55-64,Female,
Neutral,Neutral or Mixed Feelings,F,only if if creates good union jobs and significant community benefits for Toronto  ,15-24,Female,M4F
Neutral,Neutral or Mixed Feelings,F,"revenue for city, but wont attract the best kind of visitors.  ",25-34,Male,M5A
Neutral,Neutral or Mixed Feelings,F,Concerned about a downtown casino and traffic/parking concern about problem gambling ,35-44,Male,m4a
Neutral,Neutral or Mixed Feelings,T,Mafia Prostitution Addiction,65 or older,Male,
Neutral,Neutral or Mixed Feelings,F,Conflicting information about the effect on employment that it might create or destroy no clear confirmed amount of revenue to the city concern about social issues including gambling and addiction that might be exacerbated,45-54,Female,
Neutral,Neutral or Mixed Feelings,F,  ,45-54,Male,m5a
Neutral,Neutral or Mixed Feelings,F,Unsure of effect on surrounding community Unsure of effect on addiction rates ,25-34,Female,M5R
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,F,Worried about addicts/trouble Realize there is good revenue I feel Ontario Place should remain what it is,25-34,Female,M6H
Neutral,Neutral or Mixed Feelings,F,"pro: it will generate more money for the city budget con: it will exascerbate social problems that we already ignore mixed: it will impact the surrounding neighbourhood where it is built, which could be positive or negative.",65 or older,Male,M5R
Neutral,Neutral or Mixed Feelings,F,Agree it will bring $ into the city Want to ensure that it is a mixed use space ,35-44,Female,m6r
Neutral,Neutral or Mixed Feelings,F,"Potential for additional revenue and economical improvements. A casino does not guarantee more jobs or increased revenue for the city. Niagara Falls is having a hard time attracting American tourists to its casinos and it's on the border, not sure if Toronto will be anymore successful.",25-34,Male,L4E
Neutral,Neutral or Mixed Feelings,F,may bring in money may take away jobs only provides part-time seasonal work,,,
Neutral,Neutral or Mixed Feelings,F,I don't really care either way  ,25-34,Male,M6K
Neutral,Neutral or Mixed Feelings,F,It is bad for the people who have addictions However bring is a lot of money do not want to be the next vegas,25-34,Female,M5B
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Female,M1C
Neutral,Neutral or Mixed Feelings,F,I do not go to casinos nor gamble. Gambing puts you on the streets. I DONT LIKE THE STREETS.,,,
Neutral,Neutral or Mixed Feelings,F,Only if it creates good union jobs and significant community benefit for Toronto  ,45-54,Female,M9B
Neutral,Neutral or Mixed Feelings,F,I am not very involved in this issue It doesn't affect me I don't live in Toronto,35-44,Transgendered,M5C
Neutral,Neutral or Mixed Feelings,F,"I think it is a good idea as long as it is regulated and it is not in any neighborhoods, It can go in at the cne grounds, or down at ontario place The crime element is a big fear, but if it is MGM and it has theatre and all it should be okay Having Ford involved makes me NOT want a casino , becausei do not trust anything he does as it always hurts toronto!",Prefer not to disclose,Female,m1n
Neutral,Neutral or Mixed Feelings,F,"A casino can bring hundreds, maybe thousands of jobs which will greatly benefit the economy of the city. The casino will attract thousands, and eventually crime rates will go up. Drinking and drug use will also go up. The CNE area currently seems safe, but if a Casino is built there, prostitution will occur more, bars will be built, and the CNE will have to go.",,,
Neutral,Neutral or Mixed Feelings,F,I don't care.  ,Under 15,Male,NOO
Neutral,Neutral or Mixed Feelings,T,I don't really care maybe the casino can spice up the boring city can cause more gambling addiction,,,
Neutral,Neutral or Mixed Feelings,F,I don't think it will affect me. It will probably affect other older age groups. I don't know what else to say.,Under 15,Male,L3T
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,F,"I'm not convinced that it would bring in the sums of money, and create the jobs to the degree claimed, by the administration - their figures have little credibility (it is not a panacea) Potential for social ills (and there are some and they shouldn't be glossed over) require planning, forethought and mitigating measures ",25-34,Male,M5S
Neutral,Neutral or Mixed Feelings,F,Do not agree with a downtown location for a casino. Woodbine seems like a natural place should a casino be decided upon. Do not know enough about how this will impact the taxpayer.,55-64,Male,M8Z
Neutral,Neutral or Mixed Feelings,F,Would not personally be interested Potential profits for the city seems promising ,25-34,Female,M4E
Neutral,Neutral or Mixed Feelings,F,I'm not sure that the casino will be of any interest to the average citizen.  Tourists perhaps. People employed will be happy. For most people it will likely be a big building that they walk/drive past and never set foot in.  ,45-54,Male,M4S
Neutral,Neutral or Mixed Feelings,F,only if it creates good union jobs and significant community benefits for Toronto  ,35-44,Male,M5C
Neutral,Neutral or Mixed Feelings,F,not enough information the survey are not a discussion group ,,,
Neutral,Neutral or Mixed Feelings,F,"Casinos offer financial benefits, but these benefits may be offset by the potential problems Toronto doesn't have any need for a casino. Toronto is strong enough to withstand the negative effects of a casino",35-44,Male,m5t
Neutral,Neutral or Mixed Feelings,F,"Gambling addiction rates are high enough Crime follows money, and gambling brings a lot of money Gambling is fun!",25-34,Male,M6C
Neutral,Neutral or Mixed Feelings,F,enlarge woodbine  ,,,
Neutral,Neutral or Mixed Feelings,F,"I appreciate the potential revenue gain, but I am concerned about the downside impact to the neighbourhood it is located in What are the potential costs to the city in terms of social services for problem gambling, lower residential real estate prices in the surrounding neighbourhood, etc. I really just need more evidence on the impacts of a casino in an urban setting, along with evidence for the real revenue impacts, to make an informed decision",25-34,Male,m5r
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,F,"People are going to gamble anyway, lets keep the money in the city and get some taxes off it. Don't want it to take away from local small businesses.  With it in the City makes it easier for people to go there instead of the local establishments It will just get built in a surrounding comminity, better that we get the revenue.",35-44,Male,M4E
Neutral,Neutral or Mixed Feelings,F,Not along the waterfront More so in the downtown core Out of the cit's limits,45-54,Male,M5V
Neutral,Neutral or Mixed Feelings,T,only a well developed and integrated casino plus entertainment complex will add to the vitality of the city depends on location concerns about the negative aspects including more problem gambling,55-64,Female,M6S
Neutral,Neutral or Mixed Feelings,F,I do not believe that the government should be directly involved in providing a knowingly harmful service.  ,15-24,Male,M4E
Neutral,Neutral or Mixed Feelings,F,"Could be a fun alternative to other types of entertainment. Gambling is fun, but also encourages addiction. Hard to believe there's a space for it. Maybe on a few floors of a hotel?",35-44,Male,m4m
Neutral,Neutral or Mixed Feelings,F,Chances for bold new architecture Inherent Insularity of casinos shut off streetlife Increased crime / social ills,25-34,Male,M4C
Neutral,Neutral or Mixed Feelings,F,  ,25-34,Male,M5B
Neutral,Neutral or Mixed Feelings,F,It could do some good to bring in more revenue for the city But I also really don't care for casinos and find them depressing ,Prefer not to disclose,Male,M4W
Neutral,Neutral or Mixed Feelings,F,I think Toronto could support and receive net benefits from a full service casino. I think it is unwise to locate this casino downtown or at Exhibition Place or Ontario Place due to cronic traffic congestion. I believe Woodbine Racetrack has existing infrastructure and would be the best location.,45-54,Male,M9N
Neutral,Neutral or Mixed Feelings,F,we have a great system now with slots at racetracks in Ontario  ,45-54,Male,N2K
Neutral,Neutral or Mixed Feelings,T,Depends on location  ,35-44,Female,M5A
Neutral,Neutral or Mixed Feelings,F,I don't believe the casino should be built in the downtown area Downtown Toronto is congested enough already with attractions and traffic and would be unbearable with the extra traffic and people that would come with a major attraction like a casino. ,35-44,Female,M1T
Neutral,Neutral or Mixed Feelings,T,"strongly opposed if you put it anywhere near the Gardiner, the Lake or downtown not opposed if it's somewhere that's not chronically congested ",55-64,Female,m6s
Neutral,Neutral or Mixed Feelings,F,Contributing to gambling addiction and false hope I like the idea of not having to travel to Rama to get free quality concerts and dinners. Possible increase in crime,45-54,Female,M4Y
Neutral,Neutral or Mixed Feelings,F,"Economic and social benefits have to outweigh economic and social costs The Casino has to be accessible to the city and most of its inhabitants, not just the wealthy Accessibility to gambling does increae problem gambling",35-44,Male,M5S
Neutral,Neutral or Mixed Feelings,F,I am a resident of Toronto  ,35-44,Male,M5R
Neutral,Neutral or Mixed Feelings,F,Do not gamble  ,45-54,Male,M6J
Neutral,Neutral or Mixed Feelings,F,"Unsure of the location Worried about the increase in crime, violence Who will run it 4) Social community concerns whta will neighbourhoods think; how will be affected",Prefer not to disclose,Prefer not to disclose,M6K
Neutral,Neutral or Mixed Feelings,F,Casino definition is gambling Casino should be in entertainment Must control players,65 or older,Male,M6G
Neutral,Neutral or Mixed Feelings,F,who is going Its a compulsive habit ,,,
Neutral,Neutral or Mixed Feelings,F,  ,,,
Neutral,Neutral or Mixed Feelings,T,i have mixed feelings because i really do not care if we have one or not  ,25-34,Female,M6P
Neutral,Neutral or Mixed Feelings,F,I do not know if it will benefit the people if there is a casino.  ,65 or older,,M6K
Neutral,Neutral or Mixed Feelings,F,"Who is going to look after the people who are comprehensive gamblers? A casino is good, but what about the bad side? ",,,
Neutral,Neutral or Mixed Feelings,F,  ,65 or older,Female,
Neutral,Neutral or Mixed Feelings,F,Can create more job opportunities increase city revenue and good for balancing city's budget Good for Toronto's tourism,65 or older,Female,M6K
Neutral,Neutral or Mixed Feelings,F,"Some people like to be entertained, this can provide for these people Can create job opportunities and decrease unemployment rate and increase city revenue Some people will be addcited, might affect city's public safety",65 or older,Female,M6K
Neutral,Neutral or Mixed Feelings,F,More jobs for people Might create aggressive people (if they lose money) ,55-64,Female,
Neutral,Neutral or Mixed Feelings,F,  ,35-44,Male,
Neutral,Neutral or Mixed Feelings,F,  ,65 or older,Male,L1H
Neutral,Neutral or Mixed Feelings,F,"Present employment for me becomes questionable A new casino does have many advantages for the economy What is the guarantee of job security in the future at Woodbine, if new casino is built and is successful?",45-54,Female,L6Y
Neutral,Neutral or Mixed Feelings,T,"Doesn't really matter, one way to the other  ",65 or older,Male,
