Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code 
Favour,Strongly in Favour,F,"I am looking forward to seeing teh development of the Toronto Casino I would also like to see the continued development of Woodbine casino These woild help in the continuation of employment of approxiamtely 60,000 people",45-54,Female,
Favour,Strongly in Favour,F,More job opportunities Attract more tourist Boost in economy,,,
Favour,Strongly in Favour,F,  ,55-64,Male,M1N
Favour,Somewhat in Favour,F,could be a nice form of entertainment  ,45-54,Male,
Favour,Somewhat in Favour,F,Economic development spurs new investment Job creation Increased tax revenues,55-64,Male,M9C
Favour,Strongly in Favour,F,High tourism traffic Intensification within existing commercial areas is always good (highest and best use of real estate) ,45-54,Male,M5G
Favour,Strongly in Favour,F,"As long as it is equivalent to Las Vegas and not a ""Rama"" or similar (Mickey Mouse)  ",45-54,Male,M5A
Favour,Strongly in Favour,F,A new Casino will provide revenue to the City a new casino will refresh the Ciy's economy A casino at woodbine will maintain existing jobs at woodbine and provide net new jobs in the city,25-34,Female,M9W
Favour,Strongly in Favour,F,"Horse racing and a casino are a logical fit ... (Toronto can have both (have its cake and eat it too!) The Woodbine location is empty, they need to use the land for something to help the local community and Toronto in general. Least offensive place for a casino ... they already have gambling at the site",45-54,Male,M5K
Favour,Somewhat in Favour,F,Job Creation Revenue Increased tourism/hospitality industry,25-34,Male,M4Y
Favour,Strongly in Favour,F,Creates jobs.  ,45-54,Female,
Favour,Strongly in Favour,F,Will Bring in New Tourists to the City. Gives  the city more cache. Generates more revenue and hopefully it is spent wisely.,45-54,Male,M4R
Favour,Strongly in Favour,F,Provides jobs Good tourist attraction sustains the economy and provides additional revenue to the government,25-34,Female,M9N
Favour,Strongly in Favour,F,Economics Tourism Global reconignition,45-54,Male,M4L
Favour,Strongly in Favour,F,Great job opportunities (temp and permanent). Excellent reason for new tourism. ,45-54,Male,M6N
Favour,Strongly in Favour,F,Increased tourism in the City incrased job opportunities for GTA residents Revenue for the City of Toronto,,,
Favour,Strongly in Favour,F,Saving Jobs Provides a form of entertainmen tor citic ,,,
Favour,Strongly in Favour,F,A new Casino will provide revenue to the city Good for economy Sustain exisiting jobs at Woodbine and generate new jobs for the city,25-34,Female,L4T
Favour,Strongly in Favour,F,Create jobs!! Give this city more tourism ,,,
Favour,Strongly in Favour,F,opportunity for concerts -- rather than travelling to Casino Niagara or Rama another venue of entertainment employment opporuntity,35-44,Female,M5H
Favour,Strongly in Favour,F,Jobs Revenue For City Tourism,55-64,Female,M1K
Favour,Strongly in Favour,F,Job creation - construction and for ongoing operations Opportunity to develop underutilized and undervalued lands ,35-44,Male,M1G
Favour,Strongly in Favour,F,Entertainment Tourism Revenue,25-34,Male,M6P
Favour,Strongly in Favour,F,Income for city Helps the economy with new jobs a entertainment feature for tourists and locals,45-54,Male,m5v
Favour,Strongly in Favour,F,Jobs Revenue to city Exciting,25-34,Male,
Favour,Strongly in Favour,F,More Jobs Increased funding for the city ,25-34,Male,L1S
Favour,Strongly in Favour,F,"Save jobs are Woodbine Racetrack If my employment ceases from Woodbine Racetrack, I will be forced to move from Toronto Good for economy",25-34,Female,m9m
Favour,Strongly in Favour,F,Much needed jobs A  form of entertainmnent for citzens and tourists Tourist attraction,65 or older,Male,M2
Favour,Strongly in Favour,F,"I beleive there should be a casino in Zone 2 ONLY.  The GTA needs only one casino and it makes sense to put it where there is room to park, easy access by highway and the slots are already there it will be good for the economy it will be good for job creation",55-64,Female,M9W
Favour,Strongly in Favour,F,the casino is already at Woodbine  ,45-54,Male,M9W
Favour,Strongly in Favour,F,Employment opportunities  ,25-34,Female,l5n
Favour,Strongly in Favour,F,Job creation Revenue creation for social programs To re-develope existing areas that are in need of such a facility,,,
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city A new casino will be good for the economy A new casino will provide revenue to the city,35-44,Male,M9W
Favour,Strongly in Favour,F,A new casino will sustain exsisting jobs at Woodbine and generate new jobs in the city A new casino will be good for the economy A new casino will provide revenue to the city,35-44,Female,
Favour,Somewhat in Favour,F,Economic benefits City status Tourism,35-44,Male,M2N
Favour,Strongly in Favour,F,Funding source for public benefits Increase number of out of town visitors Benefits our hotel and hospitality industry,35-44,Male,M4G
Favour,Strongly in Favour,T,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city. A new casino will be good for the economy A new casino will provide revenue to the city,45-54,Female,M9W
Favour,Strongly in Favour,F,Job creation Revenue creation for social programs To re-develope existing areas that are in need of such a facility,55-64,Male,M9W
Favour,Strongly in Favour,F,Revenue for the city Clients are already going to Niagara Falls and Rama If properly located could revitalize underused area,55-64,Male,M6H
Favour,Strongly in Favour,F,"It will be be part of a beatiful new development with many amenities, which otherwise would not be there. Toronto, as an upcoming an aspiring global centre, needs tourist attractions and mixed-use developments to balance residential growth. The proposal pays for itself, the City and its residents will gain.",25-34,Male,M5J
Favour,Somewhat in Favour,F,increased revenue for the city increased tourism for the city increased jobs,,,
Favour,Somewhat in Favour,T,"We already have a successful casino at Woodbine Don't want a casino in the metro Toronto area The city core has enough issues with crime, traffic etc.",35-44,Male,M4E
Favour,Strongly in Favour,F,Strongly in favour PROVIDED IT IS IN THE PROPER LOCATION-ESTABLISHED GAMING AREAS OUTSIDE DOWNTOWN Province needs a program that will keep gambling revenues from its residents in Ontario as much as possible. ,55-64,Male,M9W
Favour,Strongly in Favour,F,Additional revenue for city rather than always raising property taxes at the expense of homeowners Stop people from spending money outside of city Job creation,45-54,Female,M6M
Favour,Strongly in Favour,F,Woodbine Racetrack is already operating a form of casino gaming and is very successful It will preserve many jobs at Woodbine and provide new ones It will provide much-needed revenue for the City,45-54,Male,
Favour,Somewhat in Favour,F,Provides entertainment Provides jobs In favour only if financially beneficial,55-64,Female,M8V
Favour,Strongly in Favour,F,If we don't get it Mississauga will We require alternate revenue sources its a great way to pay for transit,35-44,Prefer not to disclose,m1p
Favour,Strongly in Favour,F,Create jobs generate revenue tourism is big in Toronto,45-54,Female,M9W
Favour,Strongly in Favour,F,for jobs. i am a construction worker and more work is always good. my sister is a dealer at the windsor casino and it would be nice if she could move back to Toronto ,35-44,Male,m4k
Favour,Strongly in Favour,F,"Many people leave Toronto to visit casinos. Why not create jobs, and keep people spending in their own community  ",35-44,Male,M4L
Favour,Strongly in Favour,F,Bring money into the city  ,35-44,Female,m6s
Favour,Strongly in Favour,F,"It would be a much needed source of revenue for the City of Toronto If done well, it would make Toronto an even more desirable tourist destination It is more accessible to those people who do not own a car but live in Toronto",25-34,Male,M4Y
Favour,Strongly in Favour,F,Ease of local gambling and entertainment  ,45-54,Male,L5G
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city.  ,45-54,Female,M9W
Favour,Strongly in Favour,F,brings money to the city coffers  ,45-54,Female,M5M
Favour,Strongly in Favour,F,Tourism Citizens of the city already use casinos.  Lets keep that revenue in the city ,,,
Favour,Strongly in Favour,F,economic benifits to the city world class cities have them new tourist attraction,25-34,Male,m4v
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,I like gambling and all the associated gambling things like chicken ranches etc. Gambling is fun fun fun.  I wear depends when I find a luck slot machine Better to gamble my money away then to give to politicians,Prefer not to disclose,Prefer not to disclose,M2N
Favour,Somewhat in Favour,F,Brings money  ,,,
Favour,Strongly in Favour,F,Job creation and tourism draw If not built in the Toronto area it will be built elsewhere nearby It would provide a safe and supervised facility for those who want to partake in gaming,65 or older,Male,L6J
Favour,Strongly in Favour,F,keep jobs at Woodbine will support horse racing creates jobs,,,
Favour,Strongly in Favour,F,Provides Revenue for the City Provides Entertainment Provides Jobs,45-54,Male,M6J
Favour,Strongly in Favour,F,job oppurtuinties new monies for government attracts people to Toronto,25-34,Male,m5p
Favour,Strongly in Favour,F,Toronto needs more entertainment  ,35-44,Male,m5b
Favour,Strongly in Favour,F,  ,35-44,Male,M6C
Favour,Strongly in Favour,F,get revenue to help city..... tired of being taxed to death (homeowners) and of not having up to date infrastructures because of lack of funds creation of jobs therefore less poverty/unemployment ,65 or older,Female,M6H
Favour,Strongly in Favour,F,increasing the city's income.  ,45-54,Male,m2h
Favour,Strongly in Favour,F,tourist attraction entertainment destination more options to enjoy my city and my spare time,25-34,Male,m5t
Favour,Strongly in Favour,F,More jobs Income for city More entertainment available,55-64,Male,M5A
Favour,Strongly in Favour,F,Greener alternative than driving to Niagara or Rama Good employment Source of revenue for city/province,45-54,Prefer not to disclose,M8W
Favour,Strongly in Favour,F,  ,45-54,Female,l3x
Favour,Strongly in Favour,F,Will Liven Toronto up! Entice tourists ,25-34,Male,2X2
Favour,Strongly in Favour,F,Common sense for building infrastucture Allow Toronto to become a world class city with a rail link from downtown to Pearson. Creating revenue.,55-64,Male,M8W
Favour,Strongly in Favour,F,Increased tax dollars and income for Toronto  ,35-44,,
Favour,Strongly in Favour,F,New casino will sustain existing jobs at Woodbine and generate new jobs to the city Provide revenue to the city ,,,
Favour,Strongly in Favour,F,employment money for the city major tourist attraction,,,
Favour,Somewhat in Favour,F,Bring tourism to Toronto or GTA Bring more money to Toronto and OLG ,45-54,Female,M8Z
Favour,Strongly in Favour,F,"Revenue that can be realized by city Job creation To be a world class city, world class facilities need to be created, such as a subway to major entertainment centres.",55-64,Male,m4a
Favour,Strongly in Favour,F,"It will attract more people to ""play"" downtown. It will attract more tourism. Don't let OLG run it however, bring in a Private US Consortium with real experience. Make sure it isn't just a Casino, combine it with Hotel, Restaraunts, Amusement, Etertainment, etc.",55-64,Male,M5A
Favour,Somewhat in Favour,F,Tourism Revenue generating ,55-64,Female,M5G
Favour,Strongly in Favour,F,"It is going to be built, no matter what, so Toronto gifting it to another jurisdiction is just stupid. It would generate too much income for Toronto to walk away from. If built in a connected jurisdiction, Toronto would get the social problems without any controls or funding to counteract them.",45-54,Male,M1N
Favour,Somewhat in Favour,F,"City needs financial help Adds to city as a place to visit Could be a great venue for entertainment in a ""world class city""",65 or older,Male,M4E
Favour,Strongly in Favour,F,Great for City Great for new jobs Great for business,45-54,Female,M5C
Favour,Strongly in Favour,F,"Won't have to drive 1.5-2 hours to Niagara Falls or Rama More tourist $ for Toronto May bring down property taxes, no new fees?",55-64,Male,M4A
Favour,Strongly in Favour,F,a new casino in a downtown location will generate jobs and keep existing jobs at woodbine  ,55-64,Male,M6J
Favour,Strongly in Favour,F,Economic benefits Boost for tourism Toronto should have had this casino decades ago,45-54,Male,M9C
Favour,Strongly in Favour,F,Bring in new revenues and keep the property tax increases to nil to a minimum  ,Prefer not to disclose,Prefer not to disclose,m8y
Favour,Strongly in Favour,F,Bring in revenue. Create jobs. Bring some life in the city.,65 or older,,M5T
Favour,Strongly in Favour,F,Good for the economy  ,25-34,Male,M4X
Favour,Strongly in Favour,F,"Jobs Downtown appeal - making Toronto a ""world class city"" ",25-34,Male,M4N
Favour,Strongly in Favour,F,Travelers expect an international city like Toronto to have a casino.  ,65 or older,Female,M9P
Favour,Strongly in Favour,F,  ,45-54,Male,M4W
Favour,Strongly in Favour,F,"job creation additional $$ for City to fund multiple projects believe it will bring tourists to the city to ultimately increase all avenues of hotel/hospitality, etc",45-54,Female,M4G
Favour,Strongly in Favour,F,Provide revenue for City (e.g. subways) For those who are on prohibition (refer to C.B.O and alcohol addiction) The pious days of Protestant Toronto should be gone,65 or older,Female,M5A
Favour,Somewhat in Favour,F,Added jobs from additional services associated with a casino Tourism ,25-34,Male,L7G
Favour,Strongly in Favour,F,Employment at Woodbine Monetary support for the Rexdale area Generating new jobs for people in this area,45-54,Female,M9W
Favour,Somewhat in Favour,F,"Increase tourism to Toronto Venue large enough to host 10,000-20,000 delegate conferences/tradeshows Increased revenue for non-profit funding from the OLG",35-44,Female,m6h
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city A new casino will be good for the economy A new casino will provide revenue to the city,45-54,Male,M9W
Favour,Strongly in Favour,F,creates employment finnacial benifts out weight the downside will help with the Toronto tourisum,45-54,Male,M8Z
Favour,Strongly in Favour,F,Bring money into our city Woodbine is already established as a great gaming area and there is a lot of room there and parking!! Would be fun to have a casino close by rather than drive to Niagara or Orillia,45-54,Female,
Favour,Strongly in Favour,F,"If OLG is intent on Toronto area having a casino, it should be in Toronto. Great asset for tourism. ",65 or older,Male,M4T
Favour,Strongly in Favour,F,it would help sustain existing jobs at Woodbine and create new jobs it would be good for the local economy it will provide much needed revenue for the city.,45-54,Male,M9W
Favour,Strongly in Favour,F,"I enjoy playing roulette on occassion. I go to Las Vegas annually, and have been to Casino's throughout US & Canada  ",45-54,Male,M4L
Favour,Somewhat in Favour,F,"revenue for the city jobs, improved tourism ",45-54,Female,M4E
Favour,Strongly in Favour,F,Jobs Construction jobs Jobs from the casino,55-64,Male,m6g
Favour,Strongly in Favour,F,Economic development May spur transit development Toronto is boring and needs something to draw tourists,Prefer not to disclose,Prefer not to disclose,m4l
Favour,Strongly in Favour,F,As someone to goes to a casino irregularly I think it would be a fun thing to do in the city of Toronto  ,35-44,Female,M6B
Favour,Strongly in Favour,F,The revenue and jobs that it would generate for the City  ,65 or older,Male,M9C
Favour,Strongly in Favour,F,Revenue Employment New entertainment options,45-54,Male,m4l
Favour,Somewhat in Favour,F,Additional entertainment for city is a good draw. Additional funding will help city. ,45-54,Male,M5A
Favour,Strongly in Favour,F,More visitors food for hospitality industry Jobs More income for City Hall,65 or older,Male,K9H
Favour,Somewhat in Favour,F,job creation money into our economy do something useful with the huge piece of land at Ontario Place (besides building more condos),35-44,Female,M6K
Favour,Strongly in Favour,F,I am not a gambler but many Torontonians are and they travel to casinos Would provide income and jobs for our city part of a world class city,,,
Favour,Strongly in Favour,F,create jobs help toronto with its debt revitalize rexdale,55-64,Male,m9w
Favour,Strongly in Favour,F,I'm employed by Woodbine Entertainment Group for the past 18 years and hope to see a full expansion here at Woodbine to help save my job!!!!!!! It will provide many more jobs in Toronto and surrounding areas. New casion will provide revenue to the City of Toronto.,55-64,Female,M9C
Favour,Strongly in Favour,F,"The casino will bring revenue Job creation Thanks to the casino, Toronto will become a more exciting tourist destination",25-34,Female,M9R
Favour,Strongly in Favour,F,made a job more money for the city ,35-44,Male,m6e
Favour,Strongly in Favour,F,Sustain and create new Jobs at Woodbine. Providing revenue to the City of Toronto Good for the Ecomony,35-44,Male,M1K
Favour,Somewhat in Favour,F,Generate additional revenue through casino Promoting Tourism and generate more revenue through tourism for businesses Careful funding allocation of the additional revenue from casino is EXTREME importance,45-54,Male,M5M
Favour,Strongly in Favour,F,Economics Tourism Entertainment,,,
Favour,Strongly in Favour,F,job creation amusement boost city economy,35-44,Male,m9w
Favour,Strongly in Favour,F,A new casino will sustain jobs at Woodbine and generate new jobs to the area Good for the economy Will provide revenue to the city,45-54,Male,M9W
Favour,Somewhat in Favour,F,more money for the city more money for TTC upgrades ,25-34,Male,
Favour,Somewhat in Favour,F,I'm reluctant to be strongly in favour due to the problems around gambling and addiction. I am concerned about a possible increase in crime. I think that casinos can be a great place for entertainment including late night entertainment.,25-34,Male,M5G
Favour,Strongly in Favour,F,"benefits of property tax, benfits to infrastructure job creation, tourism dollars put Toronto on the map",25-34,Female,m6p
Favour,Strongly in Favour,F,Will provide much needed revenue for this cash strapped city. Will provide jobs in construction industry as well as jobs in the facilities attached to casino ,,,
Favour,Strongly in Favour,F,Bring revenues to Toronto Create employment Added tourism feature - a city of Toronto's size should have this attraction for adults,35-44,Female,m2r
Favour,Strongly in Favour,F,"increased jobs tourism for the city of toronto tax revenue; top restaurants, shows to go to with friends and family",35-44,Male,m4v
Favour,Strongly in Favour,F,big city big things to do  ,,,
Favour,Strongly in Favour,F,great idea force restructure of infrastructure bring tourism to toronto,,,
Favour,Strongly in Favour,F,work  ,,,
Favour,Somewhat in Favour,F,  ,25-34,Male,M5V
Favour,Strongly in Favour,F,"Immediate jobs within the community Future jobs in the community Making the casino part of a larger entertainment complex that puts TO on the map for conferences, etc.",55-64,Female,M4R
Favour,Strongly in Favour,F,Rather be here than in the 905 It's coming ,25-34,Male,M1N
Favour,Strongly in Favour,F,"The idea of growing the successes of the entertainment industry in Etobicoke makes perfect sense for tourist community Continue to generate revenues back to the city and community it resides Further the growth of the employment sector rather than see a loss of over 60,000 people directly and indirectly",35-44,Male,L7C
Favour,Strongly in Favour,F,We need the tax money jobs another component of being a world class city,45-54,Male,M8Z
Favour,Strongly in Favour,F,"more jobs, more tourists  ",45-54,Male,
Favour,Strongly in Favour,F,Positive economic impact Improved culture Job creation,35-44,Male,L3Y
Favour,Strongly in Favour,F,employed in construction sector  ,,,
Favour,Strongly in Favour,F,excellent revenue source for the city stops the migration of monies and employment to outside casinos broadens the entertainment horizon of the city,55-64,Male,M2N
Favour,Strongly in Favour,F,jobs revenue for city entertainment opportunities,,,
Favour,Strongly in Favour,F,"I am directly employed in the Gaming Sector with Woodbine Entertainment Group Woodbine's future and the future of all those employed at WEG depends significanlty on a Casino at WDB in sector C2 Without Woodbine, there would be a negative impact to the local economy, and countless families",45-54,Male,M1P
Favour,Strongly in Favour,F,"Entertainment, you will not have to go to Casino Rama or Niagara to see the concerts  ",45-54,Female,M4H
Favour,Strongly in Favour,F,Casino will justify redevelopment and intensification of the convention centre (if located there) which will drive large tourist inflows. Tourism. ,15-24,Male,M4G
Favour,Somewhat in Favour,F,"it WILL increase problem gambling / addition in the city however, if there will be one built in the GTA anyways, we may as well get the money for it. ",35-44,Male,M4S
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,Jobs for Woodbine Money for the City To continue one of the strongest sporting traditions in the country,45-54,Male,M9W
Favour,Strongly in Favour,F,  ,15-24,Male,M6E
Favour,Strongly in Favour,F,Good for tourist industry in Toronto Provide more jobs in the city Provide additional entertainment in the city,45-54,Female,M8V
Favour,Somewhat in Favour,F,Toronto is underserved by existing casino's Despite #1 I believe casino's are a tax on the poor ..... ,65 or older,Male,M1S
Favour,Strongly in Favour,F,why not have the money in toronto instead of niagara and orillia it would be a tourist attraction ,45-54,Female,m4n
Favour,Strongly in Favour,F,Create jobs Attract tourists Increase local businesses,25-34,Male,L8T
Favour,Strongly in Favour,T,  ,25-34,,
Favour,Strongly in Favour,F,Jobs. Revenue. Not having it on Toronto's doorstep but out of Toronto's control and input.,,,
Favour,Strongly in Favour,F,"A casino at Woodbine will help to sustain the horse racing industry, saving thousands of jobs Woodbine already hosts 3000+ slots machines without any issues relating to crime Woodbine slots already generate more net revenue than any other gaming sites in Ontario. It makes sense to expand the gaming offering at this location.",35-44,Female,M6X
Favour,Strongly in Favour,F,provide jobs provide increased revenue for the city destination place for increase in tourism for this city,65 or older,Male,M8Y
Favour,Strongly in Favour,F,"Improved economy growth. Improved development to property, land and infrastructure. ",,,
Favour,Strongly in Favour,F,Municipal Revenue Flagship Landmark destination making of a world class city,25-34,Male,M3K
Favour,Strongly in Favour,F,economic development cash for municipal coffers ,55-64,Male,L6X
Favour,Strongly in Favour,F,  ,65 or older,Male,M9B
Favour,Strongly in Favour,F,Reducing Taxes Improving Infrastructure Improving TTC / GO transportation,45-54,Female,M4C
Favour,Strongly in Favour,F,Economic development Job creation New source of revenue for the city,45-54,Male,M8V
Favour,Strongly in Favour,F,Job Opportunities Revenue for the city Tourist Attraction,35-44,Male,M4Y
Favour,Strongly in Favour,F,will drive tourism make Toronto a more exciting place to be revenues will help develop the City of Toronto,25-34,Male,L6Y
Favour,Somewhat in Favour,F,Bring more employment Increase tourism ,25-34,Female,L6Y
Favour,Strongly in Favour,F,Casino in Toronto wil help keep the jobs viable at Woodbine A new casino will help with the economy A new casino downtown will bring in more tourists and revenue for the city,55-64,Female,M9W
Favour,Strongly in Favour,F,"Tourism, and trade will increase into toronto Benefits to all through the OLG Jobs",35-44,Male,M5c
Favour,Somewhat in Favour,F,Montreal City have it Good publicity if they host WPT or other poker events etc It's like having an adult entertainment club in the city?  Why not?,25-34,Male,l4c
Favour,Strongly in Favour,F,No need to travel to other caSINOS.  ,65 or older,Female,M8V
Favour,Strongly in Favour,F,"Create more jobs A lot of cities have casinos, without one, we just move cash out of Toronto because people are going to other cities to play. Create more attractions and tourists like Las Vegas",45-54,Male,M9V
Favour,Somewhat in Favour,F,Toronto residents travel to other cities to gamble.  Better if they stay in Toronto Will bring more tourists to Toronto to spend money Toronto needs the tax revenue to maintain our city,55-64,Female,M8V
Favour,Somewhat in Favour,F,Bring money into the city. Provide a new form of entertainment that is accessible to those without cars. Somewhat discouraged due to negative issues surrounding gambling and gambling culture.,15-24,Female,M5P
Favour,Strongly in Favour,F,"City can earn income from casino which can be use for government projects. Aside from direct income, business can earn more from tourist that may come due to the casino. Other Canadian cities has mostly have Casino's in their downtown.",45-54,Male,M1B
Favour,Somewhat in Favour,T,Will generate more money for the province  ,65 or older,Female,M5T
Favour,Strongly in Favour,F,  ,35-44,Male,M5v
Favour,Strongly in Favour,F,"Economic benefits Personal reasons, I enjoy playing at casinos, would like one closer to home ",35-44,Male,M4G
Favour,Strongly in Favour,F,Increased revenue for city Help development of city Increase attractiveness of city for tourists,35-44,Male,M2N
Favour,Strongly in Favour,F,i enjoy going to casinos good for the economy and jobs ,55-64,Male,m2j
Favour,Somewhat in Favour,F,Increased municipal revenues Increased entertainment opportunities Urban redevelopment,55-64,Male,M2J
Favour,Strongly in Favour,F,all world class cities have a casino have visited cities around the world that hae casinos will bring badly needed revenue to the city,65 or older,Male,m2j
Favour,Strongly in Favour,F,"I only support this is the casino is at Woodbine Racetrack The standardbred industry, both the horses and the people employeed by the industry would strongly benefit People love to bet on horses and play the slots.  the two go hand in hand and make for a fun evening",25-34,Female,N2B
Favour,Strongly in Favour,F,Casino's are popular with the people of Ontario Casino's produce steady economic activity and tax revenues It is a form of taxation which people don't mind paying -,65 or older,Male,M6S
Favour,Strongly in Favour,F,  ,45-54,Male,l3p
Favour,Strongly in Favour,F,"I like Casinos. There needs to be some better tourist attractions on the waterfront. A casino would be great, as would a boardwalk. Tax dollars from tourism, and hopefully lots of tourism dollars for small businesses in the area.",25-34,Male,M9B
Favour,Strongly in Favour,F,Toronto needs more attractions for tourists and locals It will bring in additional revenue to the city that should be used to fund transit expansion It will bring good paying jobs that are badly needed.,35-44,Male,M4K
Favour,Strongly in Favour,F,"Woodbie is a horrible place, too congested, too many machines jammed in together, Staff morale awful. Disoragnised. Staff under too much pressure and not happy. Too many on stress leave. Working conditions awful.",65 or older,Female,L7T
Favour,Somewhat in Favour,F,Concerned about a casino in the very close proximity of my condo Lack of infrastructure to support the additional volume of people Could be a good revenue generator,25-34,Male,M5V
Favour,Strongly in Favour,F,Local revenue generation Tourist attraction Local jobs,55-64,Female,M4L
Favour,Strongly in Favour,F,A new casino will sustain existing jobs at Woodbine and generate new jobs to the city A new casino will be good for the economy A new casino will provide revenue to the city,45-54,Female,M9W
Favour,Strongly in Favour,F,create more jobs bring more revenue for the city of toronto did i say create more jobs?,45-54,Male,m4c
Favour,Strongly in Favour,F,"How many buses leave Toronto each and every day for Rama and Niagara???  Keep some of this money in Toronto. If people want to gamble, they will. A downtown casino at or around the convention center would attract tourism not only for the casino but the theaters and restaurants.",45-54,Female,m3h
Favour,Strongly in Favour,F,Tourism Personal enjoyment Added revenue for city,25-34,Male,M5a
Favour,Strongly in Favour,F,"Jobs in the GTA Enjoy playing poker tournaments. Almost none offered in Niagara Falls. GTA would provide base for multi-table tournaments (a few a week) at reasonable buy-ins ($75 - $125). Entertainment Centre would bring in events and acts to the GTA, rather than having to drive to Casino Rama. Had to drive, barely made it through traffic on the 400 (Friday evening), then drove back after the show (dangerous late at night after a full day).",55-64,Male,M1P
Favour,Strongly in Favour,F,Makes Toronto a world class city Jobs Easier for taxpayers,25-34,Male,L6m
Favour,Strongly in Favour,F,"Toronto is probably the only major city in the world without a casino A casino will draw many tourists who along with enjoying our city, will also have what every other city has for entertainment The tax dollar revenues will fix our city's roads as well as help out in other major areas of tax dollar needs.",45-54,Female,M3C
Favour,Somewhat in Favour,F,Bring tourists to Toronto Interested in the architctural possibilities Job creation,35-44,Male,M5C
Favour,Somewhat in Favour,F,Job creation attracting tourism ,55-64,Female,m8v
Favour,Strongly in Favour,F,"great tax raiser, like smoking and of course tax on gasoline  ",45-54,Male,
Favour,Strongly in Favour,F,creation of construction jobs infrastructure improvements in the area creation of permanent jobs,45-54,Male,m3a
Favour,Strongly in Favour,F,Employment! Revenue Economy,55-64,Female,L5N
Favour,Strongly in Favour,F,Money Jobs Tourism,65 or older,Female,M4l
Favour,Strongly in Favour,F,It is coming somewhere in the GTA so we may aw well take the benefit since we still pay the loss  ,45-54,Female,M9C
Favour,Strongly in Favour,F,"Generator of thousands of new jobs, both directly and indirectly. Improves and enhances Toronto's reputation as a world-class city and tourist destination. Increased tax revenue to support GTA government programs.",55-64,Male,E4P
Favour,Strongly in Favour,F,there should be a casino in a world class city people should not be forced to drive or go on a bus for over an hour to get to a casino toronto can use the revenue,45-54,Male,
Favour,Strongly in Favour,F,create cash for infrastructure and transportation  ,45-54,Male,l3t
Favour,Strongly in Favour,F,good for tourism and economy  !  ,45-54,Female,m1s
Favour,Somewhat in Favour,F,"I use the term ""somewhat"" because of the lack of info on the contruction and location. I would be strongly in foavour if the location was right and what i mean by that is that the city of toronto is not equipped to handel a casino in the core.  It can hardley handel the morning rush hour. ",25-34,Male,m4s
Favour,Strongly in Favour,F,"we need visitors to come into the city to spend money, this is what keeps people in jobs and makes more jobs for the people that are out of work.  ",45-54,Female,m3a
Favour,Strongly in Favour,F,"City needs the revenue City needs the jobs People gamble anyway, online, at casinos like Niagara, Rama",45-54,Male,
Favour,Strongly in Favour,F,"Casino Montreal shows that an appropriate location is possible allowing for another type of tourist venue in the city. The buses to Rama and Niagara show that out of sight, out of mind does not apply in Toronto anymore. All of the profits from all forms of Ontario gambling (voluntary tax) should go to health care as promised in the 70's.",55-64,Male,M2J
Favour,Strongly in Favour,F,It is as good for Toronto as it for any other city Employment opportunity for a lot of people ,45-54,Female,M1L
Favour,Strongly in Favour,F,"Revenue Stream - A strong income would provide the downtown core with much needed support for all GTA residents. Infrastructure Enhancements - Utilizing support from third parties to address issues such as transportation Worldwide Reputation - An increased profile would bring in many external benefits, including people, talent, and revenue beyond the casino",25-34,Male,M3B
Favour,Strongly in Favour,F,will create more jobs for the people of toronto will earn more funding for the people of toronto ,55-64,Female,M4K
Favour,Strongly in Favour,F,city needs income tourist dollars add excitement to city,65 or older,Male,M6S
Favour,Strongly in Favour,F,Create Jobs for people Economic Benefit to City Increased Tourism,,,
Favour,Strongly in Favour,F,I think that casinos are good entertainment for adults It will generate revenue It will increase tourism,45-54,Female,M5B
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,"I would like to have a Casino close by to go to without driving 2hrs north or 2hrs south of the City A properly done Casino, convention centre, hotel & restaurants complex would make Toronto more of a destination for toursits and conventions We need the money plain and simple; stop raising my property taxes",45-54,Male,M5R
Favour,Somewhat in Favour,F,I approve if it is not built downtown or on the portlands I only approve if it is built at woodbine  ,65 or older,Male,M5M
Favour,Strongly in Favour,F,Boost the economy for Toronto Provide revenue to the city Sustain and create new jobs at Woodbine Racetrack,25-34,Female,M9W
Favour,Strongly in Favour,F,major creator of jobs helps revenue for the province should bring in tourism if its at the right place not a run down bingo hall full of crime no one is going to go there,25-34,Male,l7e
Favour,Strongly in Favour,F,Increased job creation keeping money in town instead of elesewhere make Toronto a viable attraction center for visitors who like that type of activity,55-64,Male,M1C
Favour,Strongly in Favour,F,Toronto can only benefit long term jobs revenue,55-64,Female,M1C
Favour,Strongly in Favour,F,A new casino will sustain exsisting jobs at Woodbie and generate new jobs to the city A new casino will be good for the economy A new casino will provide revenue to the city,45-54,Female,M9W
Favour,Strongly in Favour,F,Keep jobs at Woodbine and create new jobs for the city. New revenue stream for the city. Good for the economy.,25-34,Female,M9W
